provider;state;indicator;indicator_value
ASSE;CANELONES;LE;1.19
ASSE;CERRO LARGO;MG;4.24
ASSE;CERRO LARGO;MFYC;0.25
ASSE;CERRO LARGO;Pediatría;3.64
ASSE;CERRO LARGO;Gine;1.54
ASSE;CERRO LARGO;AE;10.88
ASSE;CERRO LARGO;LE;1.54
ASSE;COLONIA;MG;4.12
ASSE;COLONIA;MFYC;0.66
ASSE;COLONIA;Pediatría;11.50
ASSE;COLONIA;Gine;2.57
ASSE;COLONIA;AE;8.61
ASSE;COLONIA;LE;0.89
ASSE;DURAZNO;MG;4.00
ASSE;DURAZNO;MFYC;0.84
ASSE;DURAZNO;Pediatría;5.79
ASSE;DURAZNO;Gine;2.41
ASSE;DURAZNO;AE;9.48
ASSE;DURAZNO;LE;1.23
ASSE;FLORES;MG;3.89
ASSE;FLORES;MFYC;0.90
ASSE;FLORES;Pediatría;5.30
ASSE;FLORES;Gine;2.78
ASSE;FLORES;AE;10.64
ASSE;FLORES;LE;2.12
ASSE;FLORIDA;MG;3.45
ASSE;FLORIDA;MFYC;2.48
ASSE;FLORIDA;Pediatría;3.94
ASSE;FLORIDA;Gine;0.84
ASSE;FLORIDA;AE;13.75
ASSE;FLORIDA;LE;1.78
ASSE;LAVALLEJA;MG;4.11
ASSE;LAVALLEJA;MFYC;0.81
ASSE;LAVALLEJA;Pediatría;10.51
ASSE;LAVALLEJA;Gine;1.68
ASSE;LAVALLEJA;AE;12.68
ASSE;LAVALLEJA;LE;1.27
ASSE;MALDONADO;MG;3.02
ASSE;MALDONADO;MFYC;0.84
ASSE;MALDONADO;Pediatría;3.71
ASSE;MALDONADO;Gine;1.42
ASSE;MALDONADO;AE;4.49
ASSE;MALDONADO;LE;1.31
ASSE;PAYSANDÚ;MG;2.05
ASSE;PAYSANDÚ;MFYC;0.92
ASSE;PAYSANDÚ;Pediatría;8.47
ASSE;PAYSANDÚ;Gine;1.15
ASSE;PAYSANDÚ;AE;11.22
ASSE;PAYSANDÚ;LE;2.19
ASSE;RÍO NEGRO;MG;3.07
ASSE;RÍO NEGRO;MFYC;0.51
ASSE;RÍO NEGRO;Pediatría;5.10
ASSE;RÍO NEGRO;Gine;2.02
ASSE;RÍO NEGRO;AE;8.06
ASSE;RÍO NEGRO;LE;1.58
ASSE;RIVERA;MG;2.39
ASSE;RIVERA;MFYC;0.45
ASSE;RIVERA;Pediatría;1.35
ASSE;RIVERA;Gine;0.69
ASSE;RIVERA;AE;10.64
ASSE;RIVERA;LE;3.14
ASSE;ROCHA;MG;4.09
ASSE;ROCHA;MFYC;0.66
ASSE;ROCHA;Pediatría;2.66
ASSE;ROCHA;Gine;2.03
ASSE;ROCHA;AE;9.11
ASSE;ROCHA;LE;0.24
ASSE;SALTO;MG;2.12
ASSE;SALTO;MFYC;0.66
ASSE;SALTO;Pediatría;4.27
ASSE;SALTO;Gine;0.76
ASSE;SALTO;AE;6.76
ASSE;SALTO;LE;2.14
ASSE;SAN JOSÉ;MG;3.39
ASSE;SAN JOSÉ;MFYC;0.72
ASSE;SAN JOSÉ;Pediatría;2.42
ASSE;SAN JOSÉ;Gine;1.74
ASSE;SAN JOSÉ;AE;8.62
ASSE;SAN JOSÉ;LE;0.77
ASSE;SORIANO;MG;3.27
ASSE;SORIANO;MFYC;0.24
ASSE;SORIANO;Pediatría;8.75
ASSE;SORIANO;Gine;1.50
ASSE;SORIANO;AE;8.68
ASSE;SORIANO;LE;2.33
ASSE;TACUAREMBÓ;MG;2.71
ASSE;TACUAREMBÓ;MFYC;0.15
ASSE;TACUAREMBÓ;Pediatría;5.84
ASSE;TACUAREMBÓ;Gine;1.14
ASSE;TACUAREMBÓ;AE;6.30
ASSE;TACUAREMBÓ;LE;1.09
ASSE;TREINTA Y TRES;MG;4.98
ASSE;TREINTA Y TRES;MFYC;0.45
ASSE;TREINTA Y TRES;Pediatría;5.13
ASSE;TREINTA Y TRES;Gine;1.10
ASSE;TREINTA Y TRES;AE;14.53
ASSE;TREINTA Y TRES;LE;2.88
AMDM;total país;MG;1.89
AMDM;total país;MFYC;0.04
AMDM;total país;Pediatría;4.31
AMDM;total país;Gine;0.92
AMDM;total país;AE;6.53
AMDM;total país;LE;0
AMEDRIN;total país;MG;2.77
AMEDRIN;total país;MFYC;0.25
AMEDRIN;total país;Pediatría;4.51
AMEDRIN;total país;Gine;2.71
AMEDRIN;total país;AE;4.48
AMEDRIN;total país;LE;0
AMSJ;total país;MG;1.87
AMSJ;total país;MFYC;0.1
AMSJ;total país;Pediatría;2.89
AMSJ;total país;Gine;1.38
AMSJ;total país;AE;1.83
AMSJ;total país;LE;0
ASOCIACION ESPAÑOLA;total país;MG;3.33
ASOCIACION ESPAÑOLA;total país;MFYC;0.02
ASOCIACION ESPAÑOLA;total país;Pediatría;4.72
ASOCIACION ESPAÑOLA;total país;Gine;1.39
ASOCIACION ESPAÑOLA;total país;AE;15.83
ASOCIACION ESPAÑOLA;total país;LE;1.82
CAAMEPA;total país;MG;2.24
CAAMEPA;total país;MFYC;0
CAAMEPA;total país;Pediatría;2.12
CAAMEPA;total país;Gine;0.54
CAAMEPA;total país;AE;2.93
CAAMEPA;total país;LE;0.28
CAMCEL;total país;MG;0.02
CAMCEL;total país;MFYC;0
CAMCEL;total país;Pediatría;0
CAMCEL;total país;Gine;0.07
CAMCEL;total país;AE;5.52
CAMCEL;total país;LE;0
CAMDEL;total país;MG;1.8
CAMDEL;total país;MFYC;0
CAMDEL;total país;Pediatría;2.32
CAMDEL;total país;Gine;1.27
CAMDEL;total país;AE;16.38
CAMDEL;total país;LE;0.34
CAMEC;total país;MG;0.19
CAMEC;total país;MFYC;0
CAMEC;total país;Pediatría;0
CAMEC;total país;Gine;0.15
CAMEC;total país;AE;0
CAMEC;total país;LE;0
CAMEDUR;total país;MG;4.83
CAMEDUR;total país;MFYC;0
CAMEDUR;total país;Pediatría;3.62
CAMEDUR;total país;Gine;1.72
CAMEDUR;total país;AE;10.93
CAMEDUR;total país;LE;0.56
CAMOC;total país;MG;2.39
CAMOC;total país;MFYC;0
CAMOC;total país;Pediatría;4.68
CAMOC;total país;Gine;0.93
CAMOC;total país;AE;2.22
CAMOC;total país;LE;0.11
CAMS;total país;MG;2.86
CAMS;total país;MFYC;0.05
CAMS;total país;Pediatría;4.75
CAMS;total país;Gine;1.2
CAMS;total país;AE;9.82
CAMS;total país;LE;0.74
CAMY;total país;MG;1.86
CAMY;total país;MFYC;0.78
CAMY;total país;Pediatría;4.6
CAMY;total país;Gine;4.04
CAMY;total país;AE;65.27
CAMY;total país;LE;0
CASMER;total país;MG;2.15
CASMER;total país;MFYC;0
CASMER;total país;Pediatría;4.39
CASMER;total país;Gine;1.91
CASMER;total país;AE;14.77
CASMER;total país;LE;0.65
CASMU;total país;MG;0.9
CASMU;total país;MFYC;0.64
CASMU;total país;Pediatría;5.66
CASMU;total país;Gine;0.68
CASMU;total país;AE;9.57
CASMU;total país;LE;1.41
CIRCULO CATOLICO;total país;MG;2.64
CIRCULO CATOLICO;total país;MFYC;0.06
CIRCULO CATOLICO;total país;Pediatría;3.45
CIRCULO CATOLICO;total país;Gine;0.45
CIRCULO CATOLICO;total país;AE;11.48
CIRCULO CATOLICO;total país;LE;0
COMECA;total país;MG;3.73
COMECA;total país;MFYC;0
COMECA;total país;Pediatría;4.98
COMECA;total país;Gine;1.55
COMECA;total país;AE;8.55
COMECA;total país;LE;0.79
COMEF;total país;MG;4.01
COMEF;total país;MFYC;0
COMEF;total país;Pediatría;4.7
COMEF;total país;Gine;1.86
COMEF;total país;AE;31.71
COMEF;total país;LE;0.71
COMEFLO;total país;MG;1.63
COMEFLO;total país;MFYC;0
COMEFLO;total país;Pediatría;4.6
COMEFLO;total país;Gine;1.66
COMEFLO;total país;AE;0
COMEFLO;total país;LE;0
COMEPA;total país;MG;1.67
COMEPA;total país;MFYC;0.4
COMEPA;total país;Pediatría;4.74
COMEPA;total país;Gine;1.63
COMEPA;total país;AE;11.43
COMEPA;total país;LE;0.91
COMERI;total país;MG;1.44
COMERI;total país;MFYC;0
COMERI;total país;Pediatría;2.98
COMERI;total país;Gine;1.52
COMERI;total país;AE;10
COMERI;total país;LE;1.82
COMERO;total país;MG;1.85
COMERO;total país;MFYC;0
COMERO;total país;Pediatría;2.27
COMERO;total país;Gine;0.55
COMERO;total país;AE;3.37
COMERO;total país;LE;0
COMTA;total país;MG;2.41
COMTA;total país;MFYC;0.01
COMTA;total país;Pediatría;5.86
COMTA;total país;Gine;1.14
COMTA;total país;AE;13.2
COMTA;total país;LE;0.61
COSEM;total país;MG;1.12
COSEM;total país;MFYC;0.05
COSEM;total país;Pediatría;4.98
COSEM;total país;Gine;1.36
COSEM;total país;AE;5.58
COSEM;total país;LE;1.11
CRAME;total país;MG;2.38
CRAME;total país;MFYC;0
CRAME;total país;Pediatría;4.43
CRAME;total país;Gine;2.72
CRAME;total país;AE;6.22
CRAME;total país;LE;0.38
CRAMI;total país;MG;2.6
CRAMI;total país;MFYC;0
CRAMI;total país;Pediatría;4.92
CRAMI;total país;Gine;1.5
CRAMI;total país;AE;7.54
CRAMI;total país;LE;0.32
CUDAM;total país;MG;1.72
CUDAM;total país;MFYC;0
CUDAM;total país;Pediatría;2.99
CUDAM;total país;Gine;1.33
CUDAM;total país;AE;4.51
CUDAM;total país;LE;0.19
GREMCA;total país;MG;1.28
GREMCA;total país;MFYC;0.07
GREMCA;total país;Pediatría;4.2
GREMCA;total país;Gine;0.79
GREMCA;total país;AE;7.17
GREMCA;total país;LE;0
GREMEDA;total país;MG;3.44
GREMEDA;total país;MFYC;0
GREMEDA;total país;Pediatría;3.88
GREMEDA;total país;Gine;1.92
GREMEDA;total país;AE;8.48
GREMEDA;total país;LE;1.56
HOSPITAL BRITANICO;total país;MG;0
HOSPITAL BRITANICO;total país;MFYC;0
HOSPITAL BRITANICO;total país;Pediatría;0
HOSPITAL BRITANICO;total país;Gine;0
HOSPITAL BRITANICO;total país;AE;3.24
HOSPITAL BRITANICO;total país;LE;0.07
HOSPITAL EVANGELICO;total país;MG;2.06
HOSPITAL EVANGELICO;total país;MFYC;0.14
HOSPITAL EVANGELICO;total país;Pediatría;5.13
HOSPITAL EVANGELICO;total país;Gine;1.19
HOSPITAL EVANGELICO;total país;AE;10.74
HOSPITAL EVANGELICO;total país;LE;1.23
IAC;total país;MG;0.88
IAC;total país;MFYC;0.15
IAC;total país;Pediatría;2.62
IAC;total país;Gine;0.89
IAC;total país;AE;5.97
IAC;total país;LE;0
MEDICA URUGUAYA;total país;MG;2.12
MEDICA URUGUAYA;total país;MFYC;0
MEDICA URUGUAYA;total país;Pediatría;4.26
MEDICA URUGUAYA;total país;Gine;1.64
MEDICA URUGUAYA;total país;AE;0
MEDICA URUGUAYA;total país;LE;0
MEDICARE;total país;MG;0.37
MEDICARE;total país;MFYC;0
MEDICARE;total país;Pediatría;1.23
MEDICARE;total país;Gine;0.5
MEDICARE;total país;AE;0.12
MEDICARE;total país;LE;0
MP;total país;MG;0.06
MP;total país;MFYC;0
MP;total país;Pediatría;0.12
MP;total país;Gine;0.04
MP;total país;AE;2.99
MP;total país;LE;0
SEGURO AMERICANO;total país;MG;2.7
SEGURO AMERICANO;total país;MFYC;0
SEGURO AMERICANO;total país;Pediatría;0.03
SEGURO AMERICANO;total país;Gine;0.03
SEGURO AMERICANO;total país;AE;18.15
SEGURO AMERICANO;total país;LE;0.02
SMI;total país;MG;1.73
SMI;total país;MFYC;0.05
SMI;total país;Pediatría;4.36
SMI;total país;Gine;0.94
SMI;total país;AE;0.13
SMI;total país;LE;0
SMQS;total país;MG;1.99
SMQS;total país;MFYC;0
SMQS;total país;Pediatría;5.12
SMQS;total país;Gine;1.56
SMQS;total país;AE;13.83
SMQS;total país;LE;4.5
SUMMUM;total país;MG;0
SUMMUM;total país;MFYC;0
SUMMUM;total país;Pediatría;0
SUMMUM;total país;Gine;0
SUMMUM;total país;AE;0
SUMMUM;total país;LE;0
BLUE CROSS & BLUE SHIELD;total país;MG;0.09
BLUE CROSS & BLUE SHIELD;total país;MFYC;0
BLUE CROSS & BLUE SHIELD;total país;Pediatría;0.41
BLUE CROSS & BLUE SHIELD;total país;Gine;0.37
BLUE CROSS & BLUE SHIELD;total país;AE;0
BLUE CROSS & BLUE SHIELD;total país;LE;0.03
UNIVERSAL;total país;MG;1.7
UNIVERSAL;total país;MFYC;0.03
UNIVERSAL;total país;Pediatría;3.33
UNIVERSAL;total país;Gine;1.14
UNIVERSAL;total país;AE;9.25
UNIVERSAL;total país;LE;0.19
ASSE;total país;MG;2.8
ASSE;total país;MFYC;1.13
ASSE;total país;Pediatría;5.18
ASSE;total país;Gine;1.47
ASSE;total país;AE;8.95
ASSE;total país;LE;1.79
