Institución;Departamento;Especialidad;Valor
SMQS;PAYSANDÚ;TRABAJO SOCIAL;0.00
SMQS;PAYSANDÚ;OBSTETRA PARTERA;0.00
SMQS;RÍO NEGRO;MEDICINA GENERAL;0.00
SMQS;RÍO NEGRO;ODONTOLOGÍA;0.00
SMQS;RÍO NEGRO;ALERGOLOGÍA;0.00
SMQS;RÍO NEGRO;ANESTESIOLOGÍA;0.00
SMQS;RÍO NEGRO;CARDIOLOGÍA;0.00
SMQS;RÍO NEGRO;CARDIOLOGÍA PEDIÁTRICA;0.00
SMQS;RÍO NEGRO;CIRUGÍA GENERAL;0.00
SMQS;RÍO NEGRO;CIRUGÍA CARDÍACA;0.00
SMQS;RÍO NEGRO;CIRUGÍA DE TORAX;0.00
SMQS;RÍO NEGRO;CIRUGÍA PEDIÁTRICA;0.00
SMQS;RÍO NEGRO;CIRUGÍA PLÁSTICA;0.00
SMQS;RÍO NEGRO;CIRUGÍA VASCULAR PERIFÉRICA;0.00
SMQS;RÍO NEGRO;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
SMQS;RÍO NEGRO;CUIDADOS PALIATIVOS DEL ADULTO;0.00
SMQS;RÍO NEGRO;DERMATOLOGÍA;0.00
SMQS;RÍO NEGRO;DIABETOLOGÍA;0.00
SMQS;RÍO NEGRO;ENDOCRINOLOGÍA;0.00
SMQS;RÍO NEGRO;ENDOSCOPÍA DIGESTIVA;0.00
SMQS;RÍO NEGRO;ENFERMEDADES INFECCIOSAS;0.00
SMQS;RÍO NEGRO;FISIATRÍA;0.00
SMQS;RÍO NEGRO;GASTROENTEROLOGÍA;0.00
SMQS;RÍO NEGRO;GERIATRÍA;0.00
SMQS;RÍO NEGRO;GINECOTOCOLOGÍA;0.00
SMQS;RÍO NEGRO;HEMATOLOGÍA;0.00
SMQS;RÍO NEGRO;MEDICINA FAMILIAR Y COMUNITARIA;0.00
SMQS;RÍO NEGRO;MEDICINA INTENSIVA;0.00
SMQS;RÍO NEGRO;MEDICINA INTENSIVA PEDIÁTRICA;0.00
SMQS;RÍO NEGRO;MEDICINA INTERNA;0.00
SMQS;RÍO NEGRO;NEFROLOGÍA;0.00
SMQS;RÍO NEGRO;NEFROLOGÍA PEDIÁTRICA;0.00
SMQS;RÍO NEGRO;NEONATOLOGÍA;0.00
SMQS;RÍO NEGRO;NEUMOLOGÍA;0.00
SMQS;RÍO NEGRO;NEUMOLOGÍA PEDIÁTRICA;0.00
SMQS;RÍO NEGRO;NEUROCIRUGÍA;0.00
SMQS;RÍO NEGRO;NEUROLOGÍA;0.00
SMQS;RÍO NEGRO;NEUROPEDIATRÍA;0.00
SMQS;RÍO NEGRO;OFTALMOLOGÍA;0.00
SMQS;RÍO NEGRO;ONCOLOGÍA MÉDICA;0.00
SMQS;RÍO NEGRO;ONCOLOGÍA RADIOTERÁPICA;0.00
SMQS;RÍO NEGRO;TRAUMATOLOGÍA;0.00
SMQS;RÍO NEGRO;OTORRINOLARINGOLOGÍA;0.00
SMQS;RÍO NEGRO;PEDIATRÍA;0.00
SMQS;RÍO NEGRO;PSICOTERAPIA PSICOANALÍTICA;0.00
SMQS;RÍO NEGRO;PSIQUIATRÍA;0.00
SMQS;RÍO NEGRO;PSIQUIATRÍA PEDIÁTRICA;0.00
SMQS;RÍO NEGRO;REUMATOLOGÍA;0.00
SMQS;RÍO NEGRO;UROLOGÍA;0.00
SMQS;RÍO NEGRO;UROLOGÍA PEDIÁTRICA;0.00
SMQS;RÍO NEGRO;FISIOTERAPÍA;0.00
SMQS;RÍO NEGRO;FONOAUDIOLOGÍA;0.00
SMQS;RÍO NEGRO;NUTRICIÓN;0.00
SMQS;RÍO NEGRO;PSICOLOGÍA;0.00
SMQS;RÍO NEGRO;PSICOMOTRICIDAD;0.00
SMQS;RÍO NEGRO;PSICOPEDAGOGÍA;0.00
SMQS;RÍO NEGRO;TRABAJO SOCIAL;0.00
SMQS;RÍO NEGRO;OBSTETRA PARTERA;0.00
SMQS;RIVERA;MEDICINA GENERAL;0.00
SMQS;RIVERA;ODONTOLOGÍA;0.00
SMQS;RIVERA;ALERGOLOGÍA;0.00
SMQS;RIVERA;ANESTESIOLOGÍA;0.00
SMQS;RIVERA;CARDIOLOGÍA;0.00
SMQS;RIVERA;CARDIOLOGÍA PEDIÁTRICA;0.00
SMQS;RIVERA;CIRUGÍA GENERAL;0.00
SMQS;RIVERA;CIRUGÍA CARDÍACA;0.00
SMQS;RIVERA;CIRUGÍA DE TORAX;0.00
SMQS;RIVERA;CIRUGÍA PEDIÁTRICA;0.00
SMQS;RIVERA;CIRUGÍA PLÁSTICA;0.00
SMQS;RIVERA;CIRUGÍA VASCULAR PERIFÉRICA;0.00
SMQS;RIVERA;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
SMQS;RIVERA;CUIDADOS PALIATIVOS DEL ADULTO;0.00
SMQS;RIVERA;DERMATOLOGÍA;0.00
SMQS;RIVERA;DIABETOLOGÍA;0.00
SMQS;RIVERA;ENDOCRINOLOGÍA;0.00
SMQS;RIVERA;ENDOSCOPÍA DIGESTIVA;0.00
SMQS;RIVERA;ENFERMEDADES INFECCIOSAS;0.00
SMQS;RIVERA;FISIATRÍA;0.00
SMQS;RIVERA;GASTROENTEROLOGÍA;0.00
SMQS;RIVERA;GERIATRÍA;0.00
SMQS;RIVERA;GINECOTOCOLOGÍA;0.00
SMQS;RIVERA;HEMATOLOGÍA;0.00
SMQS;RIVERA;MEDICINA FAMILIAR Y COMUNITARIA;0.00
SMQS;RIVERA;MEDICINA INTENSIVA;0.00
SMQS;RIVERA;MEDICINA INTENSIVA PEDIÁTRICA;0.00
SMQS;RIVERA;MEDICINA INTERNA;0.00
SMQS;RIVERA;NEFROLOGÍA;0.00
SMQS;RIVERA;NEFROLOGÍA PEDIÁTRICA;0.00
SMQS;RIVERA;NEONATOLOGÍA;0.00
SMQS;RIVERA;NEUMOLOGÍA;0.00
SMQS;RIVERA;NEUMOLOGÍA PEDIÁTRICA;0.00
SMQS;RIVERA;NEUROCIRUGÍA;0.00
SMQS;RIVERA;NEUROLOGÍA;0.00
SMQS;RIVERA;NEUROPEDIATRÍA;0.00
SMQS;RIVERA;OFTALMOLOGÍA;0.00
SMQS;RIVERA;ONCOLOGÍA MÉDICA;0.00
SMQS;RIVERA;ONCOLOGÍA RADIOTERÁPICA;0.00
SMQS;RIVERA;TRAUMATOLOGÍA;0.00
SMQS;RIVERA;OTORRINOLARINGOLOGÍA;0.00
SMQS;RIVERA;PEDIATRÍA;0.00
SMQS;RIVERA;PSICOTERAPIA PSICOANALÍTICA;0.00
SMQS;RIVERA;PSIQUIATRÍA;0.00
SMQS;RIVERA;PSIQUIATRÍA PEDIÁTRICA;0.00
SMQS;RIVERA;REUMATOLOGÍA;0.00
SMQS;RIVERA;UROLOGÍA;0.00
SMQS;RIVERA;UROLOGÍA PEDIÁTRICA;0.00
SMQS;RIVERA;FISIOTERAPÍA;0.00
SMQS;RIVERA;FONOAUDIOLOGÍA;0.00
SMQS;RIVERA;NUTRICIÓN;0.00
SMQS;RIVERA;PSICOLOGÍA;0.00
SMQS;RIVERA;PSICOMOTRICIDAD;0.00
SMQS;RIVERA;PSICOPEDAGOGÍA;0.00
SMQS;RIVERA;TRABAJO SOCIAL;0.00
SMQS;RIVERA;OBSTETRA PARTERA;0.00
SMQS;ROCHA;MEDICINA GENERAL;0.00
SMQS;ROCHA;ODONTOLOGÍA;0.00
SMQS;ROCHA;ALERGOLOGÍA;0.00
SMQS;ROCHA;ANESTESIOLOGÍA;0.00
SMQS;ROCHA;CARDIOLOGÍA;0.00
SMQS;ROCHA;CARDIOLOGÍA PEDIÁTRICA;0.00
SMQS;ROCHA;CIRUGÍA GENERAL;0.00
SMQS;ROCHA;CIRUGÍA CARDÍACA;0.00
SMQS;ROCHA;CIRUGÍA DE TORAX;0.00
SMQS;ROCHA;CIRUGÍA PEDIÁTRICA;0.00
SMQS;ROCHA;CIRUGÍA PLÁSTICA;0.00
SMQS;ROCHA;CIRUGÍA VASCULAR PERIFÉRICA;0.00
SMQS;ROCHA;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
SMQS;ROCHA;CUIDADOS PALIATIVOS DEL ADULTO;0.00
SMQS;ROCHA;DERMATOLOGÍA;0.00
SMQS;ROCHA;DIABETOLOGÍA;0.00
SMQS;ROCHA;ENDOCRINOLOGÍA;0.00
SMQS;ROCHA;ENDOSCOPÍA DIGESTIVA;0.00
SMQS;ROCHA;ENFERMEDADES INFECCIOSAS;0.00
SMQS;ROCHA;FISIATRÍA;0.00
SMQS;ROCHA;GASTROENTEROLOGÍA;0.00
SMQS;ROCHA;GERIATRÍA;0.00
SMQS;ROCHA;GINECOTOCOLOGÍA;0.00
SMQS;ROCHA;HEMATOLOGÍA;0.00
SMQS;ROCHA;MEDICINA FAMILIAR Y COMUNITARIA;0.00
SMQS;ROCHA;MEDICINA INTENSIVA;0.00
SMQS;ROCHA;MEDICINA INTENSIVA PEDIÁTRICA;0.00
SMQS;ROCHA;MEDICINA INTERNA;0.00
SMQS;ROCHA;NEFROLOGÍA;0.00
SMQS;ROCHA;NEFROLOGÍA PEDIÁTRICA;0.00
SMQS;ROCHA;NEONATOLOGÍA;0.00
SMQS;ROCHA;NEUMOLOGÍA;0.00
SMQS;ROCHA;NEUMOLOGÍA PEDIÁTRICA;0.00
SMQS;ROCHA;NEUROCIRUGÍA;0.00
SMQS;ROCHA;NEUROLOGÍA;0.00
SMQS;ROCHA;NEUROPEDIATRÍA;0.00
SMQS;ROCHA;OFTALMOLOGÍA;0.00
SMQS;ROCHA;ONCOLOGÍA MÉDICA;0.00
SMQS;ROCHA;ONCOLOGÍA RADIOTERÁPICA;0.00
SMQS;ROCHA;TRAUMATOLOGÍA;0.00
SMQS;ROCHA;OTORRINOLARINGOLOGÍA;0.00
SMQS;ROCHA;PEDIATRÍA;0.00
SMQS;ROCHA;PSICOTERAPIA PSICOANALÍTICA;0.00
SMQS;ROCHA;PSIQUIATRÍA;0.00
SMQS;ROCHA;PSIQUIATRÍA PEDIÁTRICA;0.00
SMQS;ROCHA;REUMATOLOGÍA;0.00
SMQS;ROCHA;UROLOGÍA;0.00
SMQS;ROCHA;UROLOGÍA PEDIÁTRICA;0.00
SMQS;ROCHA;FISIOTERAPÍA;0.00
SMQS;ROCHA;FONOAUDIOLOGÍA;0.00
SMQS;ROCHA;NUTRICIÓN;0.00
SMQS;ROCHA;PSICOLOGÍA;0.00
SMQS;ROCHA;PSICOMOTRICIDAD;0.00
SMQS;ROCHA;PSICOPEDAGOGÍA;0.00
SMQS;ROCHA;TRABAJO SOCIAL;0.00
SMQS;ROCHA;OBSTETRA PARTERA;0.00
SMQS;SALTO;MEDICINA GENERAL;11.24
SMQS;SALTO;ODONTOLOGÍA;0.00
SMQS;SALTO;ALERGOLOGÍA;0.00
SMQS;SALTO;ANESTESIOLOGÍA;0.60
SMQS;SALTO;CARDIOLOGÍA;1.34
SMQS;SALTO;CARDIOLOGÍA PEDIÁTRICA;0.00
SMQS;SALTO;CIRUGÍA GENERAL;1.25
SMQS;SALTO;CIRUGÍA CARDÍACA;0.00
SMQS;SALTO;CIRUGÍA DE TORAX;0.00
SMQS;SALTO;CIRUGÍA PEDIÁTRICA;0.53
SMQS;SALTO;CIRUGÍA PLÁSTICA;0.32
SMQS;SALTO;CIRUGÍA VASCULAR PERIFÉRICA;0.07
SMQS;SALTO;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
SMQS;SALTO;CUIDADOS PALIATIVOS DEL ADULTO;0.00
SMQS;SALTO;DERMATOLOGÍA;0.29
SMQS;SALTO;DIABETOLOGÍA;0.00
SMQS;SALTO;ENDOCRINOLOGÍA;0.33
SMQS;SALTO;ENDOSCOPÍA DIGESTIVA;0.00
SMQS;SALTO;ENFERMEDADES INFECCIOSAS;0.08
SMQS;SALTO;FISIATRÍA;0.14
SMQS;SALTO;GASTROENTEROLOGÍA;0.99
SMQS;SALTO;GERIATRÍA;0.83
SMQS;SALTO;GINECOTOCOLOGÍA;4.59
SMQS;SALTO;HEMATOLOGÍA;0.23
SMQS;SALTO;MEDICINA FAMILIAR Y COMUNITARIA;0.00
SMQS;SALTO;MEDICINA INTENSIVA;0.95
SMQS;SALTO;MEDICINA INTENSIVA PEDIÁTRICA;0.00
SMQS;SALTO;MEDICINA INTERNA;1.74
SMQS;SALTO;NEFROLOGÍA;1.05
SMQS;SALTO;NEFROLOGÍA PEDIÁTRICA;0.00
SMQS;SALTO;NEONATOLOGÍA;0.00
SMQS;SALTO;NEUMOLOGÍA;0.27
SMQS;SALTO;NEUMOLOGÍA PEDIÁTRICA;0.00
SMQS;SALTO;NEUROCIRUGÍA;0.44
SMQS;SALTO;NEUROLOGÍA;0.38
SMQS;SALTO;NEUROPEDIATRÍA;0.24
SMQS;SALTO;OFTALMOLOGÍA;0.69
SMQS;SALTO;ONCOLOGÍA MÉDICA;0.23
SMQS;SALTO;ONCOLOGÍA RADIOTERÁPICA;0.00
SMQS;SALTO;TRAUMATOLOGÍA;0.82
SMQS;SALTO;OTORRINOLARINGOLOGÍA;0.58
SMQS;SALTO;PEDIATRÍA;17.01
SMQS;SALTO;PSICOTERAPIA PSICOANALÍTICA;0.00
SMQS;SALTO;PSIQUIATRÍA;0.79
SMQS;SALTO;PSIQUIATRÍA PEDIÁTRICA;0.68
SMQS;SALTO;REUMATOLOGÍA;0.20
SMQS;SALTO;UROLOGÍA;0.83
SMQS;SALTO;UROLOGÍA PEDIÁTRICA;0.08
SMQS;SALTO;FISIOTERAPÍA;3.15
SMQS;SALTO;FONOAUDIOLOGÍA;0.28
SMQS;SALTO;NUTRICIÓN;0.37
SMQS;SALTO;PSICOLOGÍA;1.61
SMQS;SALTO;PSICOMOTRICIDAD;0.00
SMQS;SALTO;PSICOPEDAGOGÍA;0.00
SMQS;SALTO;TRABAJO SOCIAL;0.00
SMQS;SALTO;OBSTETRA PARTERA;1.59
SMQS;SAN JOSÉ;MEDICINA GENERAL;0.00
SMQS;SAN JOSÉ;ODONTOLOGÍA;0.00
SMQS;SAN JOSÉ;ALERGOLOGÍA;0.00
SMQS;SAN JOSÉ;ANESTESIOLOGÍA;0.00
SMQS;SAN JOSÉ;CARDIOLOGÍA;0.00
SMQS;SAN JOSÉ;CARDIOLOGÍA PEDIÁTRICA;0.00
SMQS;SAN JOSÉ;CIRUGÍA GENERAL;0.00
SMQS;SAN JOSÉ;CIRUGÍA CARDÍACA;0.00
SMQS;SAN JOSÉ;CIRUGÍA DE TORAX;0.00
SMQS;SAN JOSÉ;CIRUGÍA PEDIÁTRICA;0.00
SMQS;SAN JOSÉ;CIRUGÍA PLÁSTICA;0.00
SMQS;SAN JOSÉ;CIRUGÍA VASCULAR PERIFÉRICA;0.00
SMQS;SAN JOSÉ;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
SMQS;SAN JOSÉ;CUIDADOS PALIATIVOS DEL ADULTO;0.00
SMQS;SAN JOSÉ;DERMATOLOGÍA;0.00
SMQS;SAN JOSÉ;DIABETOLOGÍA;0.00
SMQS;SAN JOSÉ;ENDOCRINOLOGÍA;0.00
SMQS;SAN JOSÉ;ENDOSCOPÍA DIGESTIVA;0.00
SMQS;SAN JOSÉ;ENFERMEDADES INFECCIOSAS;0.00
SMQS;SAN JOSÉ;FISIATRÍA;0.00
SMQS;SAN JOSÉ;GASTROENTEROLOGÍA;0.00
SMQS;SAN JOSÉ;GERIATRÍA;0.00
SMQS;SAN JOSÉ;GINECOTOCOLOGÍA;0.00
SMQS;SAN JOSÉ;HEMATOLOGÍA;0.00
SMQS;SAN JOSÉ;MEDICINA FAMILIAR Y COMUNITARIA;0.00
SMQS;SAN JOSÉ;MEDICINA INTENSIVA;0.00
SMQS;SAN JOSÉ;MEDICINA INTENSIVA PEDIÁTRICA;0.00
SMQS;SAN JOSÉ;MEDICINA INTERNA;0.00
SMQS;SAN JOSÉ;NEFROLOGÍA;0.00
SMQS;SAN JOSÉ;NEFROLOGÍA PEDIÁTRICA;0.00
SMQS;SAN JOSÉ;NEONATOLOGÍA;0.00
SMQS;SAN JOSÉ;NEUMOLOGÍA;0.00
SMQS;SAN JOSÉ;NEUMOLOGÍA PEDIÁTRICA;0.00
SMQS;SAN JOSÉ;NEUROCIRUGÍA;0.00
SMQS;SAN JOSÉ;NEUROLOGÍA;0.00
SMQS;SAN JOSÉ;NEUROPEDIATRÍA;0.00
SMQS;SAN JOSÉ;OFTALMOLOGÍA;0.00
SMQS;SAN JOSÉ;ONCOLOGÍA MÉDICA;0.00
SMQS;SAN JOSÉ;ONCOLOGÍA RADIOTERÁPICA;0.00
SMQS;SAN JOSÉ;TRAUMATOLOGÍA;0.00
SMQS;SAN JOSÉ;OTORRINOLARINGOLOGÍA;0.00
SMQS;SAN JOSÉ;PEDIATRÍA;0.00
SMQS;SAN JOSÉ;PSICOTERAPIA PSICOANALÍTICA;0.00
SMQS;SAN JOSÉ;PSIQUIATRÍA;0.00
SMQS;SAN JOSÉ;PSIQUIATRÍA PEDIÁTRICA;0.00
SMQS;SAN JOSÉ;REUMATOLOGÍA;0.00
SMQS;SAN JOSÉ;UROLOGÍA;0.00
SMQS;SAN JOSÉ;UROLOGÍA PEDIÁTRICA;0.00
SMQS;SAN JOSÉ;FISIOTERAPÍA;0.00
SMQS;SAN JOSÉ;FONOAUDIOLOGÍA;0.00
SMQS;SAN JOSÉ;NUTRICIÓN;0.00
SMQS;SAN JOSÉ;PSICOLOGÍA;0.00
SMQS;SAN JOSÉ;PSICOMOTRICIDAD;0.00
SMQS;SAN JOSÉ;PSICOPEDAGOGÍA;0.00
SMQS;SAN JOSÉ;TRABAJO SOCIAL;0.00
SMQS;SAN JOSÉ;OBSTETRA PARTERA;0.00
SMQS;SORIANO;MEDICINA GENERAL;0.00
SMQS;SORIANO;ODONTOLOGÍA;0.00
SMQS;SORIANO;ALERGOLOGÍA;0.00
SMQS;SORIANO;ANESTESIOLOGÍA;0.00
SMQS;SORIANO;CARDIOLOGÍA;0.00
SMQS;SORIANO;CARDIOLOGÍA PEDIÁTRICA;0.00
SMQS;SORIANO;CIRUGÍA GENERAL;0.00
SMQS;SORIANO;CIRUGÍA CARDÍACA;0.00
SMQS;SORIANO;CIRUGÍA DE TORAX;0.00
SMQS;SORIANO;CIRUGÍA PEDIÁTRICA;0.00
SMQS;SORIANO;CIRUGÍA PLÁSTICA;0.00
SMQS;SORIANO;CIRUGÍA VASCULAR PERIFÉRICA;0.00
SMQS;SORIANO;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
SMQS;SORIANO;CUIDADOS PALIATIVOS DEL ADULTO;0.00
SMQS;SORIANO;DERMATOLOGÍA;0.00
SMQS;SORIANO;DIABETOLOGÍA;0.00
SMQS;SORIANO;ENDOCRINOLOGÍA;0.00
SMQS;SORIANO;ENDOSCOPÍA DIGESTIVA;0.00
SMQS;SORIANO;ENFERMEDADES INFECCIOSAS;0.00
SMQS;SORIANO;FISIATRÍA;0.00
SMQS;SORIANO;GASTROENTEROLOGÍA;0.00
SMQS;SORIANO;GERIATRÍA;0.00
SMQS;SORIANO;GINECOTOCOLOGÍA;0.00
SMQS;SORIANO;HEMATOLOGÍA;0.00
SMQS;SORIANO;MEDICINA FAMILIAR Y COMUNITARIA;0.00
SMQS;SORIANO;MEDICINA INTENSIVA;0.00
SMQS;SORIANO;MEDICINA INTENSIVA PEDIÁTRICA;0.00
SMQS;SORIANO;MEDICINA INTERNA;0.00
SMQS;SORIANO;NEFROLOGÍA;0.00
SMQS;SORIANO;NEFROLOGÍA PEDIÁTRICA;0.00
SMQS;SORIANO;NEONATOLOGÍA;0.00
SMQS;SORIANO;NEUMOLOGÍA;0.00
SMQS;SORIANO;NEUMOLOGÍA PEDIÁTRICA;0.00
SMQS;SORIANO;NEUROCIRUGÍA;0.00
SMQS;SORIANO;NEUROLOGÍA;0.00
SMQS;SORIANO;NEUROPEDIATRÍA;0.00
SMQS;SORIANO;OFTALMOLOGÍA;0.00
SMQS;SORIANO;ONCOLOGÍA MÉDICA;0.00
SMQS;SORIANO;ONCOLOGÍA RADIOTERÁPICA;0.00
SMQS;SORIANO;TRAUMATOLOGÍA;0.00
SMQS;SORIANO;OTORRINOLARINGOLOGÍA;0.00
SMQS;SORIANO;PEDIATRÍA;0.00
SMQS;SORIANO;PSICOTERAPIA PSICOANALÍTICA;0.00
SMQS;SORIANO;PSIQUIATRÍA;0.00
SMQS;SORIANO;PSIQUIATRÍA PEDIÁTRICA;0.00
SMQS;SORIANO;REUMATOLOGÍA;0.00
SMQS;SORIANO;UROLOGÍA;0.00
SMQS;SORIANO;UROLOGÍA PEDIÁTRICA;0.00
SMQS;SORIANO;FISIOTERAPÍA;0.00
SMQS;SORIANO;FONOAUDIOLOGÍA;0.00
SMQS;SORIANO;NUTRICIÓN;0.00
SMQS;SORIANO;PSICOLOGÍA;0.00
SMQS;SORIANO;PSICOMOTRICIDAD;0.00
SMQS;SORIANO;PSICOPEDAGOGÍA;0.00
SMQS;SORIANO;TRABAJO SOCIAL;0.00
SMQS;SORIANO;OBSTETRA PARTERA;0.00
SMQS;TACUAREMBÓ;MEDICINA GENERAL;0.00
SMQS;TACUAREMBÓ;ODONTOLOGÍA;0.00
SMQS;TACUAREMBÓ;ALERGOLOGÍA;0.00
SMQS;TACUAREMBÓ;ANESTESIOLOGÍA;0.00
SMQS;TACUAREMBÓ;CARDIOLOGÍA;0.00
SMQS;TACUAREMBÓ;CARDIOLOGÍA PEDIÁTRICA;0.00
SMQS;TACUAREMBÓ;CIRUGÍA GENERAL;0.00
SMQS;TACUAREMBÓ;CIRUGÍA CARDÍACA;0.00
SMQS;TACUAREMBÓ;CIRUGÍA DE TORAX;0.00
SMQS;TACUAREMBÓ;CIRUGÍA PEDIÁTRICA;0.00
SMQS;TACUAREMBÓ;CIRUGÍA PLÁSTICA;0.00
SMQS;TACUAREMBÓ;CIRUGÍA VASCULAR PERIFÉRICA;0.00
SMQS;TACUAREMBÓ;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
SMQS;TACUAREMBÓ;CUIDADOS PALIATIVOS DEL ADULTO;0.00
SMQS;TACUAREMBÓ;DERMATOLOGÍA;0.00
SMQS;TACUAREMBÓ;DIABETOLOGÍA;0.00
SMQS;TACUAREMBÓ;ENDOCRINOLOGÍA;0.00
SMQS;TACUAREMBÓ;ENDOSCOPÍA DIGESTIVA;0.00
SMQS;TACUAREMBÓ;ENFERMEDADES INFECCIOSAS;0.00
SMQS;TACUAREMBÓ;FISIATRÍA;0.00
SMQS;TACUAREMBÓ;GASTROENTEROLOGÍA;0.00
SMQS;TACUAREMBÓ;GERIATRÍA;0.00
SMQS;TACUAREMBÓ;GINECOTOCOLOGÍA;0.00
SMQS;TACUAREMBÓ;HEMATOLOGÍA;0.00
SMQS;TACUAREMBÓ;MEDICINA FAMILIAR Y COMUNITARIA;0.00
SMQS;TACUAREMBÓ;MEDICINA INTENSIVA;0.00
SMQS;TACUAREMBÓ;MEDICINA INTENSIVA PEDIÁTRICA;0.00
SMQS;TACUAREMBÓ;MEDICINA INTERNA;0.00
SMQS;TACUAREMBÓ;NEFROLOGÍA;0.00
SMQS;TACUAREMBÓ;NEFROLOGÍA PEDIÁTRICA;0.00
SMQS;TACUAREMBÓ;NEONATOLOGÍA;0.00
SMQS;TACUAREMBÓ;NEUMOLOGÍA;0.00
SMQS;TACUAREMBÓ;NEUMOLOGÍA PEDIÁTRICA;0.00
SMQS;TACUAREMBÓ;NEUROCIRUGÍA;0.00
SMQS;TACUAREMBÓ;NEUROLOGÍA;0.00
SMQS;TACUAREMBÓ;NEUROPEDIATRÍA;0.00
SMQS;TACUAREMBÓ;OFTALMOLOGÍA;0.00
SMQS;TACUAREMBÓ;ONCOLOGÍA MÉDICA;0.00
SMQS;TACUAREMBÓ;ONCOLOGÍA RADIOTERÁPICA;0.00
SMQS;TACUAREMBÓ;TRAUMATOLOGÍA;0.00
SMQS;TACUAREMBÓ;OTORRINOLARINGOLOGÍA;0.00
SMQS;TACUAREMBÓ;PEDIATRÍA;0.00
SMQS;TACUAREMBÓ;PSICOTERAPIA PSICOANALÍTICA;0.00
SMQS;TACUAREMBÓ;PSIQUIATRÍA;0.00
SMQS;TACUAREMBÓ;PSIQUIATRÍA PEDIÁTRICA;0.00
SMQS;TACUAREMBÓ;REUMATOLOGÍA;0.00
SMQS;TACUAREMBÓ;UROLOGÍA;0.00
SMQS;TACUAREMBÓ;UROLOGÍA PEDIÁTRICA;0.00
SMQS;TACUAREMBÓ;FISIOTERAPÍA;0.00
SMQS;TACUAREMBÓ;FONOAUDIOLOGÍA;0.00
SMQS;TACUAREMBÓ;NUTRICIÓN;0.00
SMQS;TACUAREMBÓ;PSICOLOGÍA;0.00
SMQS;TACUAREMBÓ;PSICOMOTRICIDAD;0.00
SMQS;TACUAREMBÓ;PSICOPEDAGOGÍA;0.00
SMQS;TACUAREMBÓ;TRABAJO SOCIAL;0.00
SMQS;TACUAREMBÓ;OBSTETRA PARTERA;0.00
SMQS;TREINTA Y TRES;MEDICINA GENERAL;0.00
SMQS;TREINTA Y TRES;ODONTOLOGÍA;0.00
SMQS;TREINTA Y TRES;ALERGOLOGÍA;0.00
SMQS;TREINTA Y TRES;ANESTESIOLOGÍA;0.00
SMQS;TREINTA Y TRES;CARDIOLOGÍA;0.00
SMQS;TREINTA Y TRES;CARDIOLOGÍA PEDIÁTRICA;0.00
SMQS;TREINTA Y TRES;CIRUGÍA GENERAL;0.00
SMQS;TREINTA Y TRES;CIRUGÍA CARDÍACA;0.00
SMQS;TREINTA Y TRES;CIRUGÍA DE TORAX;0.00
SMQS;TREINTA Y TRES;CIRUGÍA PEDIÁTRICA;0.00
SMQS;TREINTA Y TRES;CIRUGÍA PLÁSTICA;0.00
SMQS;TREINTA Y TRES;CIRUGÍA VASCULAR PERIFÉRICA;0.00
SMQS;TREINTA Y TRES;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
SMQS;TREINTA Y TRES;CUIDADOS PALIATIVOS DEL ADULTO;0.00
SMQS;TREINTA Y TRES;DERMATOLOGÍA;0.00
SMQS;TREINTA Y TRES;DIABETOLOGÍA;0.00
SMQS;TREINTA Y TRES;ENDOCRINOLOGÍA;0.00
SMQS;TREINTA Y TRES;ENDOSCOPÍA DIGESTIVA;0.00
SMQS;TREINTA Y TRES;ENFERMEDADES INFECCIOSAS;0.00
SMQS;TREINTA Y TRES;FISIATRÍA;0.00
SMQS;TREINTA Y TRES;GASTROENTEROLOGÍA;0.00
SMQS;TREINTA Y TRES;GERIATRÍA;0.00
SMQS;TREINTA Y TRES;GINECOTOCOLOGÍA;0.00
SMQS;TREINTA Y TRES;HEMATOLOGÍA;0.00
SMQS;TREINTA Y TRES;MEDICINA FAMILIAR Y COMUNITARIA;0.00
SMQS;TREINTA Y TRES;MEDICINA INTENSIVA;0.00
SMQS;TREINTA Y TRES;MEDICINA INTENSIVA PEDIÁTRICA;0.00
SMQS;TREINTA Y TRES;MEDICINA INTERNA;0.00
SMQS;TREINTA Y TRES;NEFROLOGÍA;0.00
SMQS;TREINTA Y TRES;NEFROLOGÍA PEDIÁTRICA;0.00
SMQS;TREINTA Y TRES;NEONATOLOGÍA;0.00
SMQS;TREINTA Y TRES;NEUMOLOGÍA;0.00
SMQS;TREINTA Y TRES;NEUMOLOGÍA PEDIÁTRICA;0.00
SMQS;TREINTA Y TRES;NEUROCIRUGÍA;0.00
